Date,Server1,Server2,Server3
20100217,7684.21294020511,4,9761.42527824789,8,2646.80039037555,5
20100218,7769.01239218981,8,7646.05265402319,5,7402.73569400428,1
20100219,1343.25521599212,8,5348.57484248695,3,2234.79974918008,6
20100220,594.055807728763,4,7109.3612702588,4,2832.56918670996,6
20100221,7113.73469827215,5,2050.35239461415,0,3764.33177720822,6
20100222,6495.30741938841,9,2300.86416586794,8,4542.34327590601,3
20100223,6427.23974624597,5,7049.28385028623,8,4976.09641429542,6
20100224,1924.78183435947,2,1031.37188723723,5,9330.31665949205,3
20100225,6151.7490125553,7,7976.46224540972,2,9291.79486725578,4
20100226,6271.94219122992,1,2835.30120188723,0,7866.6661539963,3
20100227,2759.87833116654,2,4562.81864258177,1,2205.84733129026,2
20100228,4051.270092736,1,3202.94141911058,5,2410.0431350222,9
20100301,8150.11280363148,7,9386.09332091191,8,1452.05745694725,3
20100302,617.800099881045,0,6247.96601855229,9,4981.17689196408,4
20100303,9981.68003362619,8,5189.96466571543,9,7177.29685272605,4
20100304,158.632902742885,8,150.2806719281,5,3508.15196192985,8
20100305,6447.49950529605,8,4638.05394157827,9,7262.68781006418,5
20100306,8674.76469484975,0,2055.53044791091,8,424.398134226468,0
20100307,554.258629065553,3,9753.85214045623,7,6434.77035013135,3
20100308,1889.00079612568,2,1486.25836310881,6,6090.46283127986,2
20100309,4737.40364057961,9,7190.21192917396,1,3776.91220482611,0
20100310,3889.32565560961,6,2574.43657880999,0,8833.82120668284,4
20100311,2031.60853424428,6,1871.89906147636,2,2049.64006827883,7
20100312,7621.36881665718,7,6236.72424895319,0,5201.21508828921,1
20100313,3733.00020594222,7,2201.46206899849,7,8862.07423420025,2
20100314,571.090230765512,3,3681.6473589484,4,5268.33985056383,8
20100315,1668.70807400223,3,8184.30286605636,2,342.890603526208,0
20100316,3752.8782444921,8,6497.1531563085,9,7239.65524979435,3
20100317,7692.8175435971,0,7393.24782504604,3,9101.57087494925,1
20100318,6035.19775759243,0,3941.74106580135,8,9013.99603208416,8
20100319,2330.14611425385,0,1595.25393401667,4,1982.69737596635,0
20100320,427.533539919097,2,4150.3599790218,6,6684.83691125483,2
20100321,2660.68336957525,6,1531.93267355484,3,7444.099140375,4
20100322,3076.25690980593,0,9262.54809188596,3,9004.53308128448,3
20100323,7992.08805731753,7,6636.75126431306,9,8960.15932006729,4
20100324,7050.53935202463,1,5374.37963905293,8,2947.6109864883,3
20100325,6358.93492809564,7,4377.66802386818,1,5403.8856527986,4
20100326,1818.15807586956,8,3192.1776594189,3,2661.38964207358,3
20100327,4731.04519094748,2,499.842460139173,9,9663.98193400159,1
20100328,4417.12725192812,3,1266.11774609909,2,8224.9257360372,8
20100329,6968.64786137259,6,6113.00698549348,2,3972.26823643773,4
20100330,3937.46814402745,9,4148.79850950957,2,4446.0018356276,1
20100331,2027.2615892954,3,5904.98513129636,2,3815.49337394218,3
20100401,2337.79512430637,8,3602.58834846755,4,1907.01777756343,7
20100402,3236.40532336946,8,2713.00717438042,7,9408.84340357684,9
20100403,7154.10449256427,2,4450.48047887422,5,5516.48802311743,1
20100404,5000.99091910464,4,2306.175584763,5,1553.00712497234,0
20100405,1686.99973095275,4,7906.04858297701,9,6227.05752206551,0
20100406,563.29486532986,9,9542.6914875207,4,804.859126677715,8
20100407,2565.23708629481,7,9250.51309899547,2,4554.51594375284,0
20100408,9448.75258444934,5,2564.2793468157,3,7356.56066498333,5
20100409,4556.45277078481,0,6273.25300137139,7,9361.12689782659,7
20100410,245.28902557416,5,6080.06484199003,7,9894.77299957889,2
20100411,3792.61483107587,7,9238.71492395645,9,7803.87633421669,2
20100412,2108.96123075456,5,3757.95986836474,4,2476.66409599617,6
20100413,2835.70723382879,0,3937.11221360964,3,2239.77600705596,2
20100414,2023.15287765399,5,9297.61438225428,6,8750.99881385691,6
20100415,6798.13129761882,4,7444.47776525761,9,2325.92760614156,0
20100416,7785.06419239847,5,5595.08966292025,8,5451.05965043271,4
20100417,2549.67775369727,9,4387.31704123392,0,7320.68473354188,0
20100418,8907.96094977649,5,585.108419795882,2,4302.69138928776,5
20100419,3074.12644351852,2,753.897894815578,6,6591.4966989065,6
20100420,3688.07437701056,4,3884.32331512392,9,7226.34644968955,1
20100421,2482.53617291514,1,654.558326482468,3,6776.86819064861,0
20100422,2604.9230472241,2,8287.42438825157,2,3690.38030808947,3
20100423,2040.60413122265,3,6115.15760069102,7,3494.44738064647,7
20100424,3844.36255791656,9,5436.51307374126,4,8157.59038923248,9
20100425,9112.39029874145,2,1728.37541819236,4,5560.6405118704,9
20100426,4918.79436414439,7,3064.57927232546,5,9947.67103803098,9
20100427,6670.53818705632,4,3172.85146033909,3,5224.05662456745,8
20100428,8889.69001043505,9,2849.93238509311,5,9678.09181220162,9
20100429,808.506045698782,8,6375.82994731364,2,6821.03510114216,5
20100430,516.877182114074,7,7201.40306809181,7,3118.6037328728,3
20100501,1892.25564460174,5,6299.61363561636,2,5332.58372655123,0
20100502,4353.45922570262,1,7801.61073826793,2,66.6272952812952,1
20100503,1706.10502703361,7,7778.28362995331,5,7389.38709177935,0
20100504,940.569208381263,0,9172.6123680431,7,4786.81979377611,6
20100505,8645.25157268834,5,278.626297427699,7,231.674591919135,3
20100506,5514.99807855481,0,1269.92745632651,7,6165.20721405099,4
20100507,8987.17763008062,5,7640.33754021763,0,933.411260605793,8
20100508,4774.21807357342,6,1748.41560595308,9,2299.39747114067,3
20100509,7847.13403219908,5,6901.80914537454,9,9802.24294408664,8
20100510,9267.81652902231,3,6828.0460205006,4,5225.30653187063,5
20100511,5981.04018550326,2,49.9994034003037,7,9971.47002300954,5
20100512,8267.34896805687,8,5603.88493551549,5,7929.80126033411,1
20100513,3584.46009125824,6,5493.54542059101,4,9504.56291916457,5
20100514,6911.61079100058,1,772.799848745997,2,884.502716956883,4
20100515,6061.70760154863,0,6962.95763887119,6,9553.16995469011,8
20100516,9386.63390500907,2,5200.77880816785,9,9285.63744300605,8
20100517,179.739253070321,4,8360.54805579427,9,4154.06626589454,2
20100518,3883.68969698272,0,3768.51249828181,7,9403.38820858073,4
20100519,6868.15729883398,0,9184.15879561627,0,2010.89525242385,9
20100520,903.723430818166,3,6524.14761925252,5,776.912532077991,7
20100521,4236.63071896555,0,8096.96340894672,5,6650.34605712916,8
20100522,4683.39941761883,4,9754.40925621546,2,1459.87989580433,7
20100523,4646.35470077417,3,2618.14977001412,5,867.826733548537,9
20100524,240.589004356807,6,9752.86873290801,0,5592.43387223469,3
20100525,1670.71324595895,4,5868.6998403889,9,3459.13683534036,4
20100526,1615.9596070651,1,8632.33232981958,6,5416.04953749297,0
20100527,5834.86586594275,3,8273.91003413314,7,1419.97974113501,7
20100528,9223.41823367277,1,6479.81416132676,6,3941.54526271802,0
20100529,2808.38449141344,4,6505.92043972718,5,2379.06949239268,1
20100530,8663.1516256546,6,7281.52522982086,2,997.796820787349,5
20100531,7578.81750026799,4,825.841307658356,9,6495.61414339117,5
20100601,4654.33263727357,2,7647.04537665897,1,9105.25249209477,3
20100602,7207.56317083004,9,8066.67517325848,5,2171.74476053926,4
20100603,566.457920385345,8,9979.32395318931,7,9495.5328907264,3
20100604,1703.95044315307,4,4174.90316009551,5,819.01705993311,3
20100605,8281.47749440512,9,6106.20480404952,6,2253.87160626283,4
20100606,2715.50361826928,6,199.30978080865,9,6654.69358044585,5
20100607,1569.45428466042,8,4156.09365137582,6,2427.7185003093,4
20100608,7161.74035392786,3,8473.90467495457,9,282.524384606467,7
20100609,7528.45602826481,5,206.10568570689,1,3840.82733319376,5
20100610,28.7094758868844,3,96.1145238689132,8,6277.21681276372,5
20100611,6092.16158090448,3,9230.48949751537,5,7136.99164741541,6
20100612,6737.97011319972,9,4332.1421637305,7,1012.26256751281,3
20100613,82.9973182250165,2,1672.36776316694,3,2284.19637073742,9
20100614,2770.57999821415,6,8603.17228939541,3,9452.16276209583,4
20100615,3981.97800402233,4,894.811076286114,8,1141.76309890797,3
20100616,1056.89035612922,3,4865.72491958371,2,1000.38312252933,7
20100617,3157.64303587516,1,6748.27335895691,4,3149.35350544472,9
20100618,2122.7456860357,8,4796.02457131322,6,6585.44792320989,8
20100619,4843.51365226608,3,3009.78946766461,2,4068.88558116333,2
20100620,9551.03460741981,5,3655.76369274743,0,7768.11936653799,0
20100621,2707.69595513335,1,7373.43212551543,7,4215.46848536261,9
20100622,8076.5961165808,6,5363.15924850483,3,5619.11758440149,3
20100623,152.587498393943,8,8442.56847335184,4,2715.11793145058,9
20100624,4711.76875126546,1,4732.22248444933,5,8437.9368109738,4
20100625,7991.91427884781,0,4781.99137186808,3,8459.54099167494,7
20100626,1772.58170569142,1,7156.41997054584,7,649.373795564121,3
20100627,8324.70352990166,0,7427.59697779614,5,9480.00460773716,7
20100628,3711.55216200981,8,928.757912759899,8,1208.16519852836,6
20100629,405.304997533262,3,6600.48051182026,6,9893.14913028982,9
20100630,247.761468059987,5,2927.37080505396,8,9201.48963705259,2
20100701,3556.73877129988,7,7002.4408130386,0,7962.2078522808,4
20100702,1250.737615395,3,1663.74272948265,2,9350.39515448241,4
20100703,7037.8430619442,1,1767.22367677871,3,3793.6242041159,5
20100704,665.528094142804,8,2355.26270939252,2,7099.6776501227,1
20100705,8340.51048948151,1,7080.7407238183,3,402.387609219068,9
20100706,3014.68276764656,6,630.897420326886,7,510.137252470682,7
20100707,6850.82823276264,0,2336.84314099186,9,2294.1184597027,5
20100708,6315.54294069189,4,5984.35552617508,9,752.146842685055,2
20100709,8418.60184132152,1,9791.30536924313,1,2979.76662357423,5
20100710,3703.44900332359,7,8901.70081722116,8,8343.16338861676,1
20100711,5729.99590963046,7,954.762122069557,6,4538.22215018381,9
20100712,8856.15537397405,4,6087.92139766901,0,4779.52460441541,4
20100713,1598.83588351217,2,3594.49177062503,1,2024.86942487608,2
20100714,7528.45642514085,6,9572.78936017882,4,9879.48555821458,1
20100715,8967.03097649413,8,3526.66993017888,9,6219.77684748846,2
20100716,7457.50980321463,5,7604.84238221777,5,87.017914720684,2
20100717,1372.46658094706,5,6975.5640246252,9,4613.49673421143,8
20100718,7111.54240728949,9,9985.35430146004,1,9473.46755434332,9
20100719,352.947900620361,2,3096.94009440842,5,3510.8483554635,0
20100720,6382.06326793902,7,7306.02488393659,8,7377.05592819384,7
20100721,5331.75752335058,5,8321.14094104903,0,8030.51125294387,2
20100722,7456.20572759756,6,6661.92721735973,9,7495.8586484057,3
20100723,9283.44567248596,4,7498.53083312638,0,6170.52500943815,0
20100724,8742.47126028828,5,8007.99653668555,6,1687.52690196536,1
20100725,7354.20278162964,8,5384.81355635059,6,5499.52248766531,2
20100726,7975.4026646351,7,1144.48580305773,5,172.536422976055,6
20100727,291.835074331468,1,7347.53414234338,2,7141.90387502104,3
20100728,295.112847323534,2,3620.41789130907,0,370.052926573966,9
20100729,5386.98176681463,4,8497.52425076975,5,6000.27403003099,4
20100730,6775.90575633413,7,6243.86449550107,5,7939.10501908742,5
20100731,5000.03225073933,5,9414.52625181864,0,7241.93588113659,8
20100801,3559.82443930893,9,3541.92266922008,3,4524.61607838244,8
20100802,6892.76741505478,2,1491.16163071847,0,7650.46373871753,9
20100803,8719.19088565827,1,7467.5459969304,7,3106.80267361941,8
20100804,3862.85695781211,8,9316.37541618514,6,1639.58691946514,1
20100805,7534.6881628333,3,2533.70633482886,5,3073.58301146957,9
20100806,6642.21732627544,4,6122.14643141049,8,3544.92397789151,7
20100807,8065.37032998066,9,6203.64063508085,7,6425.6288307775,3
20100808,1391.99636907627,8,4864.64801191263,9,5416.66256201046,9
20100809,1090.19708428953,0,9143.05830541169,8,6524.8948423894,1
20100810,9021.24546194575,1,9042.26064550965,8,5107.37555778373,2
20100811,2407.14650147928,8,2637.08697115866,0,7952.82773063765,5
20100812,8936.66824394629,5,7476.19894196023,4,3836.98938751862,0
20100813,4189.70075459508,5,6061.84673492016,8,2563.70588010212,3
20100814,9047.555453868,8,6935.71072739414,0,9484.75534801136,0
20100815,1813.68253480593,1,6651.50756093796,2,2738.75158930665,4
20100816,2091.13008352754,5,5227.72346874999,1,7595.09370317007,2
20100817,6339.62292122053,5,8979.55498900061,1,8821.28349984074,7
20100818,9921.40240819775,8,1753.40659884156,9,1694.59959548517,6
20100819,2169.43796833837,4,1823.39524372111,9,9237.8314051566,1
20100820,2611.31370175184,1,27.9054478623209,9,9344.83664942533,9
20100821,9748.7461601126,5,8151.89363188486,7,9648.32462516834,0
20100822,2207.16446056124,8,6569.96081566458,9,5292.52469820275,1
20100823,7337.32844647781,8,9457.91481521171,1,7086.59095438375,4
20100824,3170.26906546634,9,2316.20563812219,6,6441.5334148003,6
20100825,3389.77810220611,5,427.111082029283,3,1709.01223613917,1
20100826,5441.58732479602,3,156.311714176803,6,7880.08240458814,5
20100827,4556.72832991842,7,4465.07137720554,5,9162.12333955941,6
20100828,8693.1601879015,6,8513.17737240306,1,5841.81660223153,7
20100829,6717.48477020587,8,730.636232001081,8,8463.11600888777,7
20100830,5780.53768742368,7,4186.49764152549,1,6365.42435051809,6
20100831,813.002059032537,5,9351.54358313616,6,1327.90980820976,7
20100901,9386.72968890583,8,7609.43676697341,7,9275.31509276857,6
20100902,1263.20908529397,2,662.415504055758,0,3985.7439556427,5
20100903,784.436892407144,6,6101.60235567664,8,7612.27813712441,7
20100904,3404.66636078139,3,9378.90921007461,5,105.591991273202,1
20100905,3115.30029802206,3,3427.83395841967,5,8223.02257305012,3
20100906,6822.6817151216,3,3634.94512951367,9,5706.18606597324,7
20100907,9983.982659708,7,8785.12109567991,2,6006.59518212731,9
20100908,8556.88194175057,0,7776.12924339342,2,7886.55010983803,6
20100909,4013.1842650874,9,9315.04812516253,2,9458.21139291761,9
20100910,6297.44019044327,0,4327.22065069635,2,5289.34603680969,2
20100911,9099.61104680413,6,4849.45010925509,4,990.165576889828,7
20100912,5392.85473057937,7,2087.95049791884,9,2369.32866717805,4
20100913,6722.90901529371,5,2411.51716809882,9,8644.80196258962,9
20100914,3978.44956351575,4,3796.229572466,1,9832.68749137383,5
20100915,7879.75166977974,2,9103.77059182105,4,1213.83404341725,2
20100916,9973.12939169333,6,8635.334448407,4,5606.72073740217,4
20100917,3255.87169818621,7,1170.03430563223,7,3563.74195115317,6
20100918,3033.09314231773,0,8470.71274695872,8,8885.30425051657,0
20100919,2223.49974671129,9,7767.65750600829,3,9918.31986211285,5
20100920,7172.11830617296,7,274.103717961692,5,4517.14822287083,1
20100921,8120.91580518317,2,9092.04494762541,4,2920.70780836562,8
20100922,6155.529526933,2,4890.92043454496,3,6567.34033210126,9
20100923,5284.39735272002,7,9479.93351285854,1,6900.42104943332,7
20100924,6214.49787112354,7,7992.18738010092,9,301.178356089491,5
20100925,3476.44542081388,4,5989.71606945008,5,6561.81750467633,0
20100926,9955.14327285947,7,6485.74500108485,4,6325.77962131259,6
20100927,941.721115000922,7,178.951042218833,4,9015.97599227309,3
20100928,8011.30554390004,4,6070.74622616225,7,3713.19270888396,2
20100929,8805.08216748656,6,8505.03792326448,2,2058.89259469189,1
20100930,1439.27589660085,5,5356.41977579749,0,1074.15819762794,7
20101001,7953.49118628911,2,9282.8957111776,9,412.940906894633,8
20101002,3800.4824967293,8,259.988676184817,4,9178.0940603021,3
20101003,3709.0739396626,7,6458.13860663529,6,9996.15889565342,9
20101004,1715.81934850063,7,6702.61520768284,1,3193.29479006863,2
20101005,2477.88213562393,5,7684.09097543363,7,6594.55074295406,0
20101006,9481.78526171425,7,2319.35049587016,1,9697.15530909263,5
20101007,3442.00996640682,6,8619.94987002747,0,9584.48664879612,7
20101008,996.061007285467,8,9101.62425069616,9,2199.14148741219,2
20101009,1745.46338786996,4,2162.30125315363,5,8467.14681060428,4
20101010,9154.55739913294,2,7955.85335431699,6,9642.0656553301,0
20101011,3879.00321262794,5,8805.03636040955,2,2952.59190448504,4
20101012,3876.94712741239,9,9965.94552087452,1,6166.04985030342,0
20101013,2821.26220698665,2,2588.26343443754,9,2897.32619474554,1
20101014,8181.33250069746,9,7289.6036096199,6,6894.93050176167,7
20101015,7642.49806466807,9,7949.64306741234,8,9107.20903056368,9
20101016,5507.17756533992,5,6122.86248533958,9,367.331716757783,7
20101017,271.403223380925,7,6766.22996914781,6,5782.58985236774,3
20101018,1518.28651840576,3,4859.82540655459,3,2750.38602425557,7
20101019,6038.89673398209,0,2569.63564571622,4,4900.12420220573,7
20101020,1889.19981481939,2,2526.1094830241,3,6645.56609640914,2
20101021,9163.61323344943,5,9705.70446234492,6,6213.32232782601,5
20101022,7045.35912392728,8,3005.17389093766,1,4150.97956406859,5
20101023,5502.31422092035,1,8705.01193262492,0,8105.63546071083,4
20101024,980.123545160571,1,9818.28729691773,8,1273.40268420733,1
20101025,8047.96579149617,6,456.580070088055,5,4532.12199016133,9
20101026,3100.97018053727,1,97.5692023151287,9,2785.55372282109,0
20101027,9823.97697796024,8,3455.35076117021,6,9671.45970666532,1
20101028,1242.9891136364,4,3332.02207821818,7,2686.70106570704,4
20101029,8869.93562202866,9,1569.23736265406,0,3466.49508524225,8
20101030,4771.41953258152,2,8655.38924622287,6,3905.84918968527,2
20101031,5035.93640704719,8,5240.67485156059,5,567.162068880043,3
20101101,3799.15225044023,0,103.188091826274,7,3469.67016730688,6
20101102,7047.84248559896,7,2382.91759764577,4,2561.44267184285,7
20101103,8457.59912288795,9,3498.77281747015,5,8782.12952269025,7
20101104,5916.6650533919,3,3710.75623680807,4,1592.68140939641,1
20101105,5905.41117280001,8,1207.25420509733,1,8100.48827620213,6
20101106,6025.65975995794,6,8677.16180261064,4,9606.08723443834,6
20101107,8783.22991698808,7,1076.86433161326,1,8844.92079749969,0
20101108,1146.47290341539,3,6775.27574339172,3,2909.49370062471,7
20101109,7358.56748253807,8,3226.34520734774,0,8793.95214915256,1
20101110,9207.14396226535,6,1428.9614747056,9,7637.10660403706,3
20101111,7425.78983626198,2,3794.6673395359,2,4405.22070206763,9
20101112,3606.50213880729,3,765.866576886002,2,9469.22406182139,4
20101113,420.308499755768,9,2692.61162583467,4,8844.32179098509,5
20101114,1679.15385545827,1,4950.62845175585,9,9904.78632499142,1
20101115,1496.32875055681,4,2264.96214928893,4,877.86409455209,9
20101116,1248.90572394502,7,7370.25945906715,0,5564.13594437501,7
20101117,3638.75246203972,3,9522.99303005137,6,2911.44025138266,9
20101118,1282.1230845442,1,9494.98386684175,3,7052.26159579814,2
20101119,5928.04644152657,5,6466.05976869146,3,68.1146913927944,7
20101120,7775.07476077748,0,7679.42256075476,6,961.523273803037,7
20101121,9288.34717293398,8,3551.49954555789,9,5066.89073337172,1
20101122,2008.74517783143,3,94.7235474760377,0,7677.28034934947,5
20101123,3699.06295272081,7,1020.1552484171,1,7939.08500367526,5
20101124,5884.28268863778,9,9011.84066975311,1,7946.38618390284,2
20101125,4470.45871584285,1,9440.71304582073,9,2840.67387321159,2
20101126,3617.40724430159,0,770.15833011283,1,2275.12602595974,9
20101127,3537.79341195712,2,3399.68942411063,1,7584.32019496372,7
20101128,4829.30156497327,1,2740.495443593,4,7149.6629688161,1
20101129,8742.50258651268,2,2790.10561555234,6,5010.4145574952,0
20101130,7092.66514953104,4,6939.44211711901,1,9968.39330919877,1
20101201,2970.06342042678,0,1858.16111264204,1,701.162643109102,5
20101202,8011.10464586664,4,9536.43441560979,0,3818.82965525816,6
20101203,2332.21284792048,4,8461.36134471647,4,7946.67318881825,4
20101204,4008.05731192903,7,5799.08947010571,8,4748.03233275703,5
20101205,77.0789079035017,5,3582.2429237277,2,2842.2402151336,6
20101206,3445.24312185085,5,8669.85111751212,5,4769.72163666914,4
20101207,8086.14019487584,1,8732.46842003123,6,5333.55059500305,0
20101208,3281.7773669649,3,6021.05852929315,5,1946.7549854528,4
20101209,6327.42902835099,4,9618.63259334319,9,441.135092756373,8
20101210,5606.82758943729,1,3374.52190489441,2,5802.97796555969,4
20101211,4093.11441340649,6,4245.17823018751,3,6742.94190711305,8
20101212,8889.17215517671,2,6251.93028588741,5,7437.08760851389,6
20101213,3071.20657995035,6,7284.14039461995,2,2500.52100487328,8
20101214,1547.33465862078,5,6528.32598899617,9,6481.87135369691,8
20101215,6623.89249319394,9,5320.50157063477,5,7122.61720454962,0
20101216,5421.44377860638,4,2637.24194693996,4,172.978207605442,6
20101217,9720.38900968094,3,4685.79512291906,4,8797.82118191691,9
20101218,9583.45833766797,8,3640.56511253094,2,7544.30508208682,5
20101219,2286.79338172177,4,7350.60942286483,3,7491.89810725702,8
20101220,2334.48222465009,8,7183.15392413995,5,2845.17662691589,9
20101221,6968.52418967938,0,5930.94472797182,6,110.01124586805,5
20101222,8349.22587158421,4,9592.20295556858,5,7853.97823228008,8
20101223,2438.26580033592,5,6363.71057494713,9,8228.31130908446,4
20101224,1877.53656189808,4,4039.35690524251,6,8299.71555250226,8
20101225,7569.59422111186,5,8758.18717370779,8,6433.82847694926,7
20101226,1140.79898130838,3,26.2522670565291,4,4971.10871118718,3
20101227,710.216918061954,7,4835.15469023663,4,4584.9851969864,3
20101228,6022.26095155514,8,6949.56895148969,5,4704.80447104048,2
20101229,4050.52723104646,4,415.262357802615,1,5167.90467166749,2
20101230,5551.19033782495,7,6154.83393599523,4,3538.12242804338,7
20101231,2743.93573465935,4,6276.99563236264,0,4639.03985333594,5
